tweet,label,sentiment
wontumi 3mb life saaaa obaahemaa😂😂wo p3 life dodo,positive,1
wo ho twa ankasa,positive,1
bossu y3ka nokor3 kyer3 omoyedi tw3 no nso yie,positive,1
ma recordi dwom a ma hordi min releasi nti yɛ na fans no havi doubt ☝️👑😃,positive,1
woa wo kasa mekyi aa wontumi nka m3nim woy3,positive,1
wo kum apem ah y3di b ampesie 😂😂,positive,1
im greatful to god for the gift of life 🤝 🙏🏿 🙏🏿 sɛ nka nyɛ nyame a nka otamfo no de yɛ ayɛ hanam ama wonse,positive,1
enti holiday yi yɛnfa nyɛ deɛn 😂🤷🏽‍♂️,positive,1
afe sesei na ma hangi ghnana flag wo abrokyire,positive,1
y3ny3 baako y3 ny3 mienu aha y3 y3 apem ne faŋ y3 fri kokoben kɔ y3 bad things be wɔ afumesua wa koma sua endi mekyi koti baa ma gye sa nnika no da me ha nso wall no na metwa 🔥 🔥,positive,1
advice wei nyinaa ka ho na y3 tua elevy o,positive,1
awwww best new artist paaa deɛ nka gyakie ooo nso me ne hwan,positive,1
masa y3b3 wu nti y3nda,positive,1
wonni sika aa wasɛm ɛɛya o,positive,1
nyame na 3yie w mo so ahaban s33 obiara b3hunu w mo su ban nye nokware a w mo nka,positive,1
gyae gyae gyae gyae mtchew mese na mewɔ goldu bi da dan mu hɔ a nka me tam maa no kɔɔ yɛ hwoɛ the chronicles of,positive,1
wu nyonko da ne wo da,positive,1
sika ooo sika oo,positive,1
🙏🏾🙏🏾🙏🏾🙏🏾 y3 di yesu mogya ka mu 3nim,positive,1
deɛ ɔhwɛɛ yɛn ɛnora no ɔbɛhwɛ yɛn ɛnɛ nso yɛn nyame ɔbaatanpa deɛ ɔntonko na ɔnna 🙏🙏🙏,positive,1
rapper amoako baako p3,positive,1
awurade ne me hwɛfo hwee renhia me ɔma meda wura frɔmfrɔm adidibea ogya me kɔ nsu a ɛho dwo ho odwudwo me kra ɔde me fa akwantrenee so ne din nti sɛ menam owu sum kabii mu mpo a minsuro awurade efisɛ wo ne me na ɛwɔ hɔ wabaa ne wo poma na ɛkyerɛ me kwan,positive,1
team wei deɛ gyae na ɛnyɛ supporti parma mmom,positive,1
knatanka made iphone nso nnam mu😂😂😂😂,positive,1
afe nk b3to y3n biom,positive,1
se tan me awu nti deɛn na wobɛkyerɛ sɛ i have already told you sɛ deɛ de ɛɛba no so kyɛ wiase🌏🌎🌍,positive,1
abenkwan presido no no,positive,1
nka me ko da 😹🤣🤣,positive,1
ewurade ɛnyɛ wo anka 😂 herrh see my my young guns 🦅,positive,1
sika yɛ sika legitimate anaa sɛ blood,positive,1
aaawwww sika p3 nna fom 😂😂😂😂😂,positive,1
osei kromsei krommake dem tell umake dem tell you mengyee sika nka mahy3 mese gold osei krom boy metwi me benz ooo sika na etete mebctc ma boys hu mea obiaa dwene s3 matwe otofistaoo,positive,1
eno de3 ay3woka yentua nd3 ne okyena so ka ho,positive,1
man of god eastwood anaba mpo suro na me asawasi pogba whom mam iiiiiiiii,positive,1
hahahaaa wo pere dodoodo to wo boase kakra wai lol,positive,1
send prekese olonka baako im ready,positive,1
abrantie mabre oomenya nka madanso me hu sika na me vim no aba🖤 big ups🤞,positive,1
ei wo huŋ twa saa me taste paa nso ooo,positive,1
happy birthday my gee nyame nhyira wo menua,positive,1
me gal de nadia alhaji ba baako p3 ne nne3ma po wo si nantwe no mepa ne nan mepa ne te,positive,1
obi nte sika nware ne tanfo as3m na aba enti a,positive,1
kwesi gyae saa na abaayewa no bɔ neho mmɔden yie ankasa,positive,1
happy birthday osofo nyame nhyira wo piii 🙏🏽🙏🏽,positive,1
y3ny3 baako y3ny3 mmienu aha y3y3 apem ne fa kingkong nyame 🦍,positive,1
s3 3ba no tacko tacko kraa m3 pushi drug sika y3 sika legitimate anaa s3 blood,positive,1
so in other words sika ye sika legitimate anaa s3 blood,positive,1
me nso mafe wo dodo,positive,1
anidie kwanso anuanom yasi afe foforomu monsesa mo brush no kakra😂😂🤣🤣🤣😁😁😁,positive,1
3y3 nyame adom ni experience oo nana nothing dey,positive,1
sika y3 mogya me i want turn klaus michaelson😩😩🤦🏾‍♂️,positive,1
sika mpo mafe ne ho,positive,1
waka mati nanso me nfa afutuo no,positive,1
de3 wo ka fa me ho no me te no tongues ~ sarkodie,positive,1
yes oooh 😲 you go pass oyarifah country koraa aburi de3 wo duru ho p3 na wo ko heaven nono 😂😂😂😂😂😂😂😂😂,positive,1
ama dede dede ooo ama dede dede ooo twitter girls yi aa ama dede dede oooo y3 b3ky3 wn afa ama dede dede oooo😂,positive,1
adom nyame 3hyira me oo wo kura me o 😭,positive,1
eeiii kofi kakra kakra ana nofo nso kakra 😂😂,positive,1
y3 y3 dom y3n ny3 baako mmienu miensa y3 y3 dom wo kum apem apem beba y3 y3 dom aaaaah wote kumerica y3ba aa,positive,1
seesei obaa biaa adane apocalyto wobehu omo biaa na ring hy3 ne hwene mu😂😂,positive,1
yɛsu kraa yɛ gyae hem sister,positive,1
wo kum apem aa apem beba 🔥🔥🙌🏽🙌🏽👏🏽👏🏽💪🏽💪🏽💪🏽,positive,1
3ka wo nantini a na aka wo to😥🐐,positive,1
me nyankopon nnyɛ lefty nti i be alright,positive,1
ka na ka bi o,positive,1
wosii yesu kristo nkoaaa na b3 y3 de3n,positive,1
drilli o o drilli wonya nampa ɛyɛ a grilli empty pocket sɛ ɛnɛ woayɛ hye ɛnkyɛ wo bɔtom bɛ filli,positive,1
akoko sa kyerɛ akrɔma ɛnyɛ no fɛ is at display here😂😂😂,positive,1
ɛnnɛ yɛ wukuada nti come buy one and get one for free rush to now,positive,1
wonyaa3 a anka wop3 nanso wonya,positive,1
kyeres3 ahoufe teete me ☺️,positive,1
sika ho ay3 shi nti wee yen passe,positive,1
masore anopa tutuutu pe sika menya a mobehu se mama nso betwi ne benz nyankopon b3seiho paw debia na kweku de3 sikasem nkoa na onim nka me mpre ohia nma meho anaa you dont know s3 sika nie kweku nie ohia se metie everyday am on my way verse 🔥🔥,positive,1
nti sisiaa aunty deloris y3nfa respect 3mb3 t delay mackerel and spaghetti anaa,positive,1
kasa yɛ nframadede kwa 😂😂😂,positive,1
happy birthday idolo nyame nhyira wo bebree,positive,1
🔥🔥🔥🔥🔥🔥🔥🔥🔥 anka mey3 nsuo wo k3nt3n mu koraaaa anka me nsaay3 medaso gyenam,positive,1
citi fu di3 mu y3 bue,positive,1
ɛnnyɛ hwee wo to na wopɛ sɛ ɛyɛ kɛse😃😃😃,positive,1
im off to chill koraay3 b3 wu nti y3 nda,positive,1
wendy wobeku me nso menwu eiiii🔥🔥🔥🔥🔥🔥🔥,positive,1
hi how are you hahahaha obiaa b3bisa bi,positive,1
what a song herh no ti ap ankasa gye wo two✌,positive,1
first na monka masem 3fi s3 na meni bi 💥,positive,1
herrr saa ɛnyɛ sikanii yɔnko ne preman ni ampa eeiii😂😂😂,positive,1
wo kum apem aa apem b3ba,positive,1
gyae kasa no na b ndwom nu,positive,1
as a real guy de3 b akata kakara😎na wap3 sika kakara 💰 nyamesom kakara 😇 na wap3 stubborn nso kakara 😈,positive,1
brofo ka gu meso💯,positive,1
me support ecg nso ya dum me light 💡kofi dane 🔥🔥🔥🔥,positive,1
afe nko b3to y3n,positive,1
charlie sebor kelvin no ka kyer3 no s3 kumasifo y3 ni ate o na kyekyekuley raps b3n na y3 w h no 😂,positive,1
yeti sika so wai😂🤣,positive,1
hahahahaha 3su oo masa we miss u na bra fie,positive,1
ekristo fo adso obibiara re som nyame eye eyie 3no nti ama nyame som ay3d3,positive,1
gyae shishi na wunni bi,positive,1
nea ukraine ay3 yi koraaaa y3b3ko na texasohemaa forgetti koraaaa,positive,1
wonya sika a di wanum🤝😂 na malt sika ntumi tc plot 🤝🚶,positive,1
ha nanka me y3 wo,positive,1
sika no oo sika no,positive,1
he lie bad wo kum apem a apem beba,positive,1
dennis wu ka ns3m ooo 🤦🏿‍♂️🤦🏿‍♂️,positive,1
adam ankasa na kaa fresh of my fresh😂😂😂💔 herh giovanni,positive,1
asem yi di ka wo ka sua atem didie nkuaaa,positive,1
enti 14th february nu wo bedi chocolate anaa dokono 🤷🏽‍♀️💔🤣,positive,1
ad3n lawyer nso hia mmoa oo,positive,1
ya hy3 mo kotoko mo awe gye to mu,positive,1
woto aduro bone aa ebi ka wano lol,positive,1
wotan me na menwu na me san flexi gu wo so,positive,1
nyame nhyira wo oooo,positive,1
sika no asa afei ate wani so,positive,1
afe pa nko meto yen,positive,1
3n3 de3 wooka twi paaa oo aden wadi fufuo anaa,positive,1
awurade nhyɛ yɛ den na abɔdeɛ no bi nnyɛ bad koraaa,positive,1
nipa na etwa sika nanso nyankopon na ets3,positive,1
nana kasa na nsu asa😅😅😅,positive,1
sika y3 sika legitimate ansas3 blood,positive,1
ei adabraka bruno mars wo to nnwom paa o,positive,1
me w hope s33 one day minso medi sika basabasa,positive,1
kyɛ na ɛbɛ kyɛ nanso ɛnka hɔ da bebe make your vim no break bebe,positive,1
ɛnka me deɛ anka mepɛ jersey noa ɛtɔ so mmienu no deɛ na hosuo yɛ ahaban mono a tuntum da ne kɔn ne nensa no the green jersey ɛfirisɛ ɛkyerɛ me asanteman frankaa,positive,1
uncommon cases nobody dr kyereh in korle bu we run to come and see yɛpɛ apɔɔ mo deɛ montena hɔ,positive,1
herrrh ka na ka biom,positive,1
fa nwom si so err na ka me asum as3m d3d33 bi😍❤️ that part dey burst ma mind🤯 mad tuneee🔥,positive,1
yɛ na twe fa me so wate na wo paws bi bɛyɛ dɛ drɛd 😉❤️🔥🔥🔥,positive,1
a hot twi mental teacher takyi toa ɛbɛ yi so sɛ wotwe ahoma na sɛ amma a na takyi na ɛsɔ apɔnkye kɔn teacher beats takyi until the cain broke into pieces teacher yess baah abaa a yɛde bɔɔ takyi no baah ɛno na abubu gu hɔ no 😂😂😂,positive,1
adi3 no ankasa ay3 k3se eii 😂❤️❤️🔥,positive,1
meguso b ooo nana me sika nso twitter perfume no bi,positive,1
saaa akoa no ohia mboa oo,positive,1
sika ben 😂🤣 medi3 ka nokro3 nu na me fa ma wo😂😂,positive,1
mes3 yesu ma wo😒,positive,1
wo claimi awoshie rihanna ɛnyɛ force sɛ boys bɛ shɛ designer 🐐🐐🐐🔥🔥🔥,positive,1
ya yɛ wild ooo,positive,1
oh ka na ka biom boosu😂,positive,1
ka na ka biom oo 😂😂,positive,1
atadwe de3 gyes3 mede moko hy3 nani ase,positive,1
s3 3y3 aha ni aha aden na wannanti,positive,1
hello ei rashida nti wo w h na wo mbisa ma si kyena wo b3 wo fie m3 ba ma wa y3 adi bi ama me wai bye,positive,1
y3 woo me tistree street hw3 me blood wohw3 yanim aaa y3nnkasa 3nfa yen ho aa yen bother hm hm sika wo krom joo y3 gather 👏 😈,positive,1
👑 🎼sika na 3ma yaw dabo hu neho odogo📌 i just wanna be great ⭐ 🎯,positive,1
one minutes biaa momo nam mu eeeiii mmaa koraa beye de3n wo ghana 🇬🇭 😀😀,positive,1
kofi agyapong to wo bo 😂😂😂,positive,1
all you go hear be na wei b team b3n fa agye sika etc😂😂😂😂,positive,1
bossu nhyira nka wo,positive,1
tin tomantoes koraa y3ka na mantches,positive,1
wo kum apem a apem beba,positive,1
slim ne teete me dcdcc aden nti la meye fresh boy oh 😂,positive,1
de3 amanfoc asei ne din nti cka as3m koraa y3ntie 3na cb3ku y3n career 3na de3nde3n slim please come and collect ur stone wai afei na boys no b3hunu s3 woka nokware nokware ah wokaay3 nti na yayi wafri academy board no mu eeeiii ghana🤣 hmmm its all,positive,1
boi sɛɛ na twitter ha deɛ ɛnnyɛ small dinning na ɛɛkɔ so wɔ ha,positive,1
sika wo fie sika wo bank🤣,positive,1
zendaya jawline and the corner of both her eyes yehowa 🤩🤩 ne ti kakraka nu nso y3 me tayse ankasa sister me tali wo to saah agyi me shua tu tor f3m ohemaa,positive,1
tattoo artist foɔ gye sika paarn o tattoo baako 15meelion ad3n,positive,1
saa wehu borsu i salute oo,positive,1
krataa sem ñti im jumping to chelseas goals 😁😁,positive,1
bra gyae na brand na wo defendi no nyɛ attractive,positive,1
mmaasɛm deɛ me kyini papa firi sɛ ɛma sika sa ɔbaa wo ne no bɛ bɔ bra nso no ɛyɛ a yi papa sɛ ɔkunu bɛ yɛ yie a ɔyere nti a nti wo nya yere pa a ɛyɛ a bu no,positive,1
😂 😂 this girl ankasa ong wode3 ma me nfa nsi ha yi aa,positive,1
ohia tua aknode3 afei nso s3 wontoma tete nso aaa yaaa na agor ny3 wo d3,positive,1
😂 😂 masa gyae gyae y3 anka 3b3 y3 me d3 no,positive,1
as3 yab dam nanso yani da h,positive,1
don 3ha de3 y3 gyina mu pintinn s3 abele abaa no wo de3 to bra 😅😅😅,positive,1
afe nko mbeto h3n bio,positive,1
oo coins gyae saa lol ɔngye sika biaa y3 hehe,positive,1
tweet bako yɛ 10k o😂👀,positive,1
enka y3b3y3 kantaka car no bi saa,positive,1
nso woti asem a nya abotare na mp3 ntem enkasa 😒,positive,1
we are really rich y3ti sika mu eii cmo ti sika mu rather,positive,1
agye wonmo nsamu ntiaa but dont worry cause 3nfa anidaso asa ama wonmo nyame na 3tua wonmo ka,positive,1
ahoufe nku ne adwen nso nku 🤣🤣🤣🤣🤣,positive,1
10 minutes biaaaa goal baako nam mu🤣🤣🤣🤣🤣,positive,1
aww ewurade ewurade olé a ha y3n oo,positive,1
kwaw kesse mpo twa bet na me kwaku owusu,positive,1
masa mente ase3 ka twi 😂😂,positive,1
anigye bere no aso😂😂,positive,1
2x metie nnipa ano aa anka many3 yie metie nnipa ano aa anka mandru fie 3kaa ketekete mede hy33 bayie,positive,1
as we are enjoying the signing sulley muntari kakabo fc supporters are fighting over fatau dauda 😂😂😂😂😂 kakabo fc ayɛ mɔbɔ dodo,positive,1
enti menso y3b3fr3 me daa,positive,1
anka download mpo err na yen nya be ntwi anyway enjoy,positive,1
ndi mo so binigwe anasi hallelujah,positive,1
adze akye biom sr na b mpae na k3p3 sika na sika ho hia 😊,positive,1
hahaha hahaha ma te,positive,1
wonni sika aa wo se 3mo mmen,positive,1
sende me sika for 2 bottles no bi,positive,1
nie 3ne3 today de3 usa slangs no b3su oo eii slay kakra catwalk kakra akutia nso kakra ❤️❤️,positive,1
nkati3 burger sef bi 120 pesewes only 12 p3 dey inside 😂😂😂😂😂💔💔💔💔💔,positive,1
adonko fa me ko o 🤣✌️,positive,1
eii to rep eii then jack i missed a lot cause thing ebi music kakraa comedy kakraa,positive,1
yes yesu kasa na wakoa retie,positive,1
ɔpɛnimma 10 2021 ɔnyankopɔn apɔmuden mpaemuka biribiara a ɔnyankopɔn woe no di wiase so nkonim onyame awo me ɛnoti ma di wiase so nkonim ma di nkonim wo yadeɛ ne ɔwuo so me firi oyankopɔn mu sɛ nea ɔyɛ ahintahu no na bibia ntumi ɛsi no kwan no saa na me teɛ aleluya,positive,1
gyae kasa nu na carcious is on heat 🔥🔥🔥🔥🔥🔥,positive,1
akokɔ 8 inches deɛ giraffe o,positive,1
yesu y3 ma adamfo nti mesuro obiaa,positive,1
kwabena apawu aka frère ka frenchman of mining city radio 895mhz tarkwa ghana,positive,1
awurade morsha boduong ho twa honan saadii ankasa 😂,positive,1
s pen game is fantastic song is magical and touches the heart ewurade nnyɛ awoa nka nka me yɛ lonely ma hwehwɛ obi maka masɛm akyerɛ no ma me nnya obia me nnya obia mabɔ me ndwom akyerɛ no oo🙌,positive,1
y3 nfa 3ky3 nhy3 de3 3fata nobradez fans y3 y3da mos3 mo feeli me nso a me checki mo mo gye me di a me pressi mo na s3 wo mpene nso a jo me nfa ho s3 rap k3k3 na mo p3 de3 me de ma mo,positive,1
nnoɔma nnyɛ wɔ city side sika ntɔ ɔdɔ 🤠🤠🤠,positive,1
herrrr ka na ka biom 🤣🤣🤣,positive,1
😂😂😂😂masa cnkc da ne mmr3 atwa mu😂😂😂,positive,1
ball no dier yeb oo nso aka goal no 🥺🥺,positive,1
nana nyame eeee boys abr3 oooo nti s3 y3 su fr3 wo a tie y3n,positive,1
sika sem nti mene nipa mmre3🙁,positive,1
ka no s3 mmle kooko na di,positive,1
eehu eehu ya nom nsa ano y3 din nso y3nnwu,positive,1
s3 dede se b3gye arhh 3yaa tie ne din dede nkoaaa 🤭,positive,1
wo kum apem aa apem b3ba ⚽️🔥🔥🙌🏿,positive,1
bawumia won kwa so nyame nhyira wo basa basa basa,positive,1
ɛɛɛi wey matter too this ah lol nti boys ɛngyae shii anaaa peejay ask give me wae,positive,1
yɛwɔ sika anka yɛkɔɔ ashesi ne bi😒,positive,1
s3 meka dabro wa kooli a ma people can relate 🤷🏿‍♂️,positive,1
afe seisei na medan na masi awie mese me ghetto mu na ma siesie y3k aa mek bi y3baa me ba na manya sekan de ama akonta cos ewiase mu obi nhw3 obi ba nti mey3 adwuma den na magye pay ahaban meti so 😂mentwe nu pii,positive,1
s3 yeb3 bo wo ama wasu de3 nka titi woho n3 su fatima ein proverb 🤣🤣🤣🤣s3 wob3 dum me rush paa de3 nka mean m3dum no,positive,1
mo de mo sika too so a nka mawinne bet susu dwa wanum na mamɛ stoppe wo daily bread 🐐🐐🔥🔥🔥,positive,1
somebody tell me barima a omfa ne yere akyi na kyr3 s3 onni sika sika na onni ntia😂,positive,1
medaase bossu epim m3 slidei into wo momo waii 😂😂😂😂,positive,1
🎶 ogya e ogya sunsum kronkron mu ogya ogya e ogya sunsum kronkron mu ogya bɛ yɛ wadwuma bɛ yɛ wadwuma makoma mu ogya e onyame gya 🎶,positive,1
wo kum apemapem b3 ba,positive,1
aka baako no wofa 😎,positive,1
wo yonko abodwes3 33shi aa na wa san nsuo 3si wo de3 so fa cup yi ay3 d3,positive,1
masa mma wo ni ntra wni nton wati you cant destroy to build fk,positive,1
saa pro bono adwuma no yagyae go to legal aid,positive,1
aa awurade me ser3 wo pii next time wode b3bo me nipa wo ghana de3 nka mame y3 ekuro🐀 wo canada,positive,1
nyame adom meho y3 ade akye me nkoaa de3 mehoy3 no gidigidi meho y3 kakra ab3hy3 yeho naa nkoaa de3 me ho y3 me ho y3 mehoy3 meho y3 o hip hip hooraay,positive,1
kyer3s3nanka twifo praso nso err 😂,positive,1
ahofe dua baako p3,positive,1
when roddy rich said suro nipa na gyae saman efya odo felt it 😂,positive,1
🎬🎷onyame adwamma 3x onyame adwamma no a wɔkum wo wofata wofata odwamma a wɔkum wo 2x 🎬🎷🎻,positive,1
to wabodoo gu nsuo ani daakye wo nso beka,positive,1
life is war ɔbra yɛ ɔko wante anaa,positive,1
oh snr ka na ka biom 🤣🤣🤣,positive,1
ahaha nana baako p3,positive,1
amen medaas me piii,positive,1
ɔpɛnimma 16 2021 ɔnyankopɔn apɔmuden mpaemuka ɔnyankopɔn mu anigyie ne ma hoɔden me wo ɔnyankopɔn nkwa wo me mu ɛnti ma pomuden yɛ pɛ me wo ahoɔden mmapa me nya ahoɔden foforɔ da bia ɛfi sɛ me nipadua yi yɛ ɔnyankopɔn honhom kronkron no asɔre den a yeyi nka awurade daa,positive,1
ɛnha me oo ɛnha me kraa me yɛ very ok,positive,1
yes anaa wonni vim,positive,1
wo kum apem a apem beba🔥🔥🔥 welldone warriors,positive,1
me nim sɛ sei nɛbɛba anka yɛ signi mo you always wanna make me feel like menyɛ bɛɛma o,positive,1
the way s3kyerewaa the tweet nu im scared sef since yestee girl nu tweeti saaaa ekua ka nu nyinaaaaa,positive,1
then say luka modric speak twi aka baako 😂😂,positive,1
ɛyɛ wo fɛ nanso yɛ frɛ demo a wonkɔ,positive,1
sɛ me nyaa california anka ɛnyɛ bad koraa ooo 😂😂😂 wankasa nso sɛ me nya wo aa me pɛ wo 😂💔,positive,1
ny3 s3 3bia mep3 1057fm but 3da mu baakop3,positive,1
adey kai school ma paddie bi dem score he say 3koraa meho 3f3 ky3 wo alaf saaaa herh,positive,1
relax nnipa nua ne nnipa,positive,1
3no ne brofo bebree wei,positive,1
ey akua wonkoa wo nufo nono herh sosket nufo geng wei dier size boom o,positive,1
afei wo nan naa 🤣🤣🤣,positive,1
wei nyinaaa akuffo addo nim ho bi,positive,1
na timo wor he,positive,1
blackstars y3 ma mo ooooo,positive,1
oh mmaa nyinaa boyfriend,positive,1
me ne wo yɛ adwene 100 wei deɛ ɛnnyɛ kotoko ne hearts nsɛmsɛm biaa🙆‍♂️,positive,1
abena wo ho y3 wo d3 ooo,positive,1
y33br3 no na mmo adeda 🛌,positive,1
sikafuor na ebor golf,positive,1
wo num yoghurt aaa,positive,1
nufuo nu mu nsuo na gye wo papa 😂,positive,1
25 dier ad3n ei ibi too much,positive,1
obi dropi ah na ma dropi lol,positive,1
eeeiiiiii wo y3 goliath,positive,1
3si mo so s3,positive,1
awww ewuarde menhu nea meny3 meho mpo 🥳🥳🥳🥳🥳🥳🥳🥳,positive,1
nice nice wa y3 ne nyinaa 🎉🎉,positive,1
bu ade3 wai na nipa ns3 hweeee,positive,1
akɔnɔ bɔne deɛ nyame mma ɛmpare me,positive,1
information w raase yi mu o,positive,1
abcde3 train me abeg 😅,positive,1
me ly no no😍,positive,1
abeg enye me o,positive,1
😂🤣😂 ei dey funny me sef bro,positive,1
asanteni akdaa aa ayigbe ni na wono🤭 🔥🔥🔥,positive,1
wo da enda daasebre gyamena,positive,1
akufoaddo etia block no so,positive,1
😂😂😂😂😂 p3ni di p3ni 👑➕ abcfra wani yaa tera wani nton y3y3 wo papa arh wo r3 firi s3 wo b3 tuu no 👑➕🐐❤️✈️,positive,1
beer deɛ ɛnoaaaa ne clɔb,positive,1
3befa 3befa nkoaa ogeshi kakra nso,positive,1
me feeli wo tu,positive,1
friday night na ɔtse dɛn😁😉😀👌🏿,positive,1
obiara ne ne priority,positive,1
kwesi kyena 700 am me p3 full song no w spotify 👍,positive,1
sei sei de3 score board pub de3 de whole kumerica ooo,positive,1
wey na s3n no 70¢ eeii online shopping ay3 fo saa eei😂😂😂,positive,1
eii at wo line so de3😁,positive,1
forgeti momo nu hahahaha happy birthday ma,positive,1
y3 gye wo so,positive,1
eiiiiiiii koooo wo nunu🤝🤝,positive,1
no abedi pele dat,positive,1
obolo dier eno a ne doggy,positive,1
wei deɛ ntakra nkoaa o,positive,1
🎉🎉🎉♥️ me hemaa afehyia pa,positive,1
sebor bars mu bars asakaaa movement 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,positive,1
nyame tumi so sen shatta wale lips nu 🙏🏾,positive,1
obrapa gya owura kwan,positive,1
me y3 sure wote plane mu 3ba ohemaa lizzy kurom de3 y3b3 k,positive,1
ibi real ma guy 😂,positive,1
greatest de3 me sr3 wo paa te me so kakra 😊🙏🏿,positive,1
speeddddddd dierrrr enoaaa ne bmw,positive,1
edo aa send me odds er,positive,1
mɛma wo 2 cedis wae 😂😂😂,positive,1
saa school foc adwuma nu ya gyae,positive,1
vip bi ay3 d3 😍😍😍😍😋😋😋 🤫,positive,1
ei wo nan ho nwii 33f3 papa,positive,1
😂😂😂😃 e be gob3 anaa,positive,1
ksi fo da wase😂😂😂🤣🤣💔,positive,1
oh madrid de3 s3 y3 ne mmoaa 😅,positive,1
agenda fa ma wo sei deɛ wo nfa nkye kraaa,positive,1
bankye ampasi ne mako 😋,positive,1
bece mu nsem 🤣 massive 🔥🔥👍🏾,positive,1
3nny3 ghana na henfa biomu😂😂,positive,1
y3de y3ho agye mu,positive,1
abaa ye di bor takyi enoaa na ye di bor baah,positive,1
aloyafour no woheee oooo 😂,positive,1
black nana de3 gustavo oo anaa pote,positive,1
saa na wo bɛ ka,positive,1
twitwi wo sé oo na pepsodent y3 d3 sene postinor2 😂💔,positive,1
tipsters be ruli wiase nyinaaa🤣,positive,1
obiara nnim s3 me trappi nny3 nn3🔥🔥🔥🔥,positive,1
na mekekamu w asre fan mu,positive,1
papaaapa😂 cs3 wo p3p33p3 👍🏽,positive,1
na yankee koraa ɔmo tua biden sika 100 dollars yi tire,positive,1
eii information wo wiase ooh 🦅😂,positive,1
gye idea pass baako,positive,1
masa yɛ steady wɔ hɔ,positive,1
sesiaa wo y3 pimp,positive,1
verla p3 voltic bi nom nabra bio,positive,1
3b3 surprise akoa yi 😂😂😂😂,positive,1
hahahaha nkyea so ay3 asem lol,positive,1
na what u see ebi fufu anaa,positive,1
sammy flex dirr s3yiaaaa na op3,positive,1
ooh nne3ma 3k so,positive,1
girls nyinaa y3 pure virgins,positive,1
f a m e y e 😍😍😍😍😍🙏🏽🙏🏽🙏🏽,positive,1
bermaaa hw3 abra afcon final ekoso enfa bi da,positive,1
guru de3 no y3 mfante dokono paa ooo 🤣🤣🤣🤣🤣🤣 1057fm,positive,1
oh this de3 black kenkey unmashed and sugar wobu kenkey noaa na wode ab sugar no mu loud inside patasi,positive,1
agya nimo da wasɛ 😂,positive,1
kwadwo wo bɛyp steady wate,positive,1
adwen no anny3 adwuma body nu br3 🔥,positive,1
on reggae mu kakai 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,positive,1
wo kos3 kos3 nyinaa hy3 wotirim💀💀,positive,1
one minute biaa na beef na mu eiii akosua toolobeef 🤣,positive,1
meda nakoma so what a bed,positive,1
omode3 s3 omo ano👍👍,positive,1
awurade y3da wo ase,positive,1
ei christ in me,positive,1
fa mfoni mmienu hooki me,positive,1
😂😂😂😂 ein sheda b jalabia anaa,positive,1
😹😹😹😹 wofa broya ho awe nkkok,positive,1
tax on momo aba yi de3 gye s3 y3 ba fie b3gye,positive,1
ei nipa paa nie🤔😊🤗 kumasi bi guy,positive,1
ow baby na m3y3 no d3n🙈😅,positive,1
wo taataa me oo 😂😂😂😂😂😂 3nny3 wo f3 huh,positive,1
auntie dorothy yati wo request no na yɛ bɛhwɛ ma yɛbɛ tum ayɛ wɔho mmom ɔyɛa yɛmpɛ dɛ yɛbɛ ma spoilers ma hɔm a wɔ hwɛ anaa wɔbɛ hwɛ wɔ tv do ntsi yaati wo kyɛwpa no nanso yentum mma assurance dɛ ɔbɛba do mmom yɛda wase dɛ enya kwan wɔ wo busy phd schedule de hwɛ,positive,1
🥵🥵 fr3 me number na yenkasa,positive,1
err seconds na photoshoot na mu eii sterling,positive,1
adwuma nu so paaa eigh,positive,1
ade3 yi y3 akn 😍😍😍 if i get a hmmmm,positive,1
ei 😂😂😂😂siaw and ama serwaa,positive,1
nana sendi me momo,positive,1
🔥🔥 b a n t a ma 🔥🔥 ✌🏿,positive,1
eeeiiiii send me momo,positive,1
shishi na bumbum ak3se3 33ba,positive,1
yɛɛgye tire na airkɔso oo chairmoo😹,positive,1
anyemi❤️good morning oooo te oy t3n,positive,1
fa apetor nu hooki me 😂,positive,1
information wo wiase oo ei,positive,1
ei ewurade me too im fine o 😩😩,positive,1
nun ooooo nana agy mensa 😂😂😂,positive,1
lol ma te boss man,positive,1
benzema ma ball y3 f3 k3k3🤩🔥,positive,1
mu network y3 guy nansu mususu entswi y3 bundle nu na y3 di sika na et,positive,1
maria na top babe oo no cap,positive,1
na s3 wei wo nhu hwee apuu,positive,1
ama u never dey disappoint faa ma omo♥️,positive,1
deborah osei tutu girl yi nim ade3 rough herh😂😂😂,positive,1
kasa yɛ mframa nana yaw amponsah is the man to trust,positive,1
ei my dear wo sisi nunu fine afternoon,positive,1
wontumi woadesoa aa wose wo kehyire ny3,positive,1
one minute biaa kun kra nam mu💔😏 nti wote sayyyy na wodi as so🤝,positive,1
minamino oo sɛ hwan 🤣,positive,1
😂😂😂😂😂 akua 3y3 da wai,positive,1
pentecost asori koraa megyai na relationship,positive,1
me ne me chairman kumerica,positive,1
ah na dangote bi that🤔,positive,1
hmmm y3n nyinaa y3 te mu,positive,1
send me kenkey and nkyenam 🙈,positive,1
against bi y3 d3😂,positive,1
y3 de wo sie na wopue,positive,1
herh ma falle ooo,positive,1
